"principio_attivo","principio_attivo_confezione","atc","id","farmaco","farmaco_confezione",
"Leflunomide","30 UNITA' 20 MG - USO ORALE","L04AA13",42305021,"LEFLUNOMIDE TECNIGEN"," ""20 MG COMPRESSE RIVESTITE CON FILM"" 30 COMPRESSE IN BLISTER PVC/PCTFE/PVC/AL/PVDC",
"Leflunomide","30 UNITA' 20 MG - USO ORALE","L04AA13",41079056,"LEFLUNOMIDE WINTHROP","""20 MG-COMPRESSA RIVESTITA CON FILM-USO ORALE-FLACONE (HDPE)"" 30 COMPRESSE",
"Lercanidipina","28 UNITA' 10 MG - USO ORALE","C08CA13",33226022,"CARDIOVASC","""10 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE",
"Lercanidipina","28 UNITA' 10 MG - USO ORALE","C08CA13",33225020,"LERCADIP","""10 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE",
"Lercanidipina","28 UNITA' 10 MG - USO ORALE","C08CA13",39234202,"LERCANIDIPINA ACTAVIS","""10 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE IN BLISTER AL/PVDC",
"Lercanidipina","28 UNITA' 10 MG - USO ORALE","C08CA13",39233034,"LERCANIDIPINA DOC GENERICI","""10 MG CONPRESSE RIVESTITE CON FILM"" 28 COMPRESSE IN BLISTER AL/PVDC",
"Lercanidipina","28 UNITA' 10 MG - USO ORALE","C08CA13",39721030,"LERCANIDIPINA EG","""10 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE IN BLISTER AL/PVC/PVDC",
"Lercanidipina","28 UNITA' 10 MG - USO ORALE","C08CA13",39250093,"LERCANIDIPINA GERMED","""10 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE IN BLISTER AL/PVDC",
"Lercanidipina","28 UNITA' 10 MG - USO ORALE","C08CA13",41075033,"LERCANIDIPINA MYLAN GENERICS","""10 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE IN BLISTER AL/PVC OPACO",
"Lercanidipina","28 UNITA' 10 MG - USO ORALE","C08CA13",39264116,"LERCANIDIPINA MYLAN ITALIA","""10 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE IN BLISTER PVDC",
"Lercanidipina","28 UNITA' 10 MG - USO ORALE","C08CA13",39249077,"LERCANIDIPINA RANBAXY","""10 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE IN BLISTER PVDC/AL",
"Lercanidipina","28 UNITA' 10 MG - USO ORALE","C08CA13",39249026,"LERCANIDIPINA RANBAXY","""10 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE IN BLISTER AL/PVC",
"Lercanidipina","28 UNITA' 10 MG - USO ORALE","C08CA13",39645179,"LERCANIDIPINA RATIOPHARM ITALIA","""10 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE IN BLISTER PVC/PVDC/AL",
"Lercanidipina","28 UNITA' 10 MG - USO ORALE","C08CA13",39277052,"LERCANIDIPINA SANDOZ","""10 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE IN BLISTER AL/PVC",
"Lercanidipina","28 UNITA' 10 MG - USO ORALE","C08CA13",39277304,"LERCANIDIPINA SANDOZ","""10 MG CONPRESSE"" 28 COMPRESSE INBLISTER AL/PVDC",
"Lercanidipina","28 UNITA' 10 MG - USO ORALE","C08CA13",39823024,"LERCANIDIPINA TECNIGEN","""10 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE IN BLISTER PVC-PVDC-AL",
"Lercanidipina","28 UNITA' 10 MG - USO ORALE","C08CA13",39567159,"LERCANIDIPINA ZENTIVA","""10 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE IN BLISTER AL/PVDC",
"Lercanidipina","28 UNITA' 10 MG - USO ORALE","C08CA13",39635026,"LISITENS","""10 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE IN BLISTER AL/PVC/PVDC",
"Lercanidipina","28 UNITA' 10 MG - USO ORALE","C08CA13",33224027,"ZANEDIP","""10 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE",
"Lercanidipina","28 UNITA' 20 MG - USO ORALE","C08CA13",33226085,"CARDIOVASC","""20 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE",
"Lercanidipina","28 UNITA' 20 MG - USO ORALE","C08CA13",33225083,"LERCADIP","""20 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE",
"Lercanidipina","28 UNITA' 20 MG - USO ORALE","C08CA13",39234277,"LERCANIDIPINA ACTAVIS","""20 MG CONPRESSE RIVESTITE CON FILM"" 28 COMPRESSE IN BLISTER AL/PVDC",
"Lercanidipina","28 UNITA' 20 MG - USO ORALE","C08CA13",39233046,"LERCANIDIPINA DOC GENERICI","""20 MG CONPRESSE RIVESTITE CON FILM"" 28 COMPRESSE IN BLISTER AL/PVDC",
"Lercanidipina","28 UNITA' 20 MG - USO ORALE","C08CA13",39721143,"LERCANIDIPINA EG","""20 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE IN BLISTER AL/PVC/PVDC",
"Lercanidipina","28 UNITA' 20 MG - USO ORALE","C08CA13",39250131,"LERCANIDIPINA GERMED","""20 MG CONPRESSE RIVESTITE CON FILM"" 28 COMPRESSE IN BLISTER AL/PVDC",
"Lercanidipina","28 UNITA' 20 MG - USO ORALE","C08CA13",39264167,"LERCANIDIPINA MYLAN ITALIA","""20 MG CONPRESSE RIVESTITE CON FILM"" 28 COMPRESSE IN BLISTER  PVDC/AL",
"Lercanidipina","28 UNITA' 20 MG - USO ORALE","C08CA13",39249065,"LERCANIDIPINA RANBAXY","""20 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE IN BLISTER AL/PVC",
"Lercanidipina","28 UNITA' 20 MG - USO ORALE","C08CA13",39645294,"LERCANIDIPINA RATIOPHARM ITALIA","""20 MG COMPRESSE RIVESTITE CON FILM 28 COMPRESSE IN BLISTER PVC/PVDC/AL",
"Lercanidipina","28 UNITA' 20 MG - USO ORALE","C08CA13",39277177,"LERCANIDIPINA SANDOZ","""20 MG CONPRESSE RIVESTITE CON FILM"" 28 COMPRESSE IN BLISTER PVC/AL",
"Lercanidipina","28 UNITA' 20 MG - USO ORALE","C08CA13",39277429,"LERCANIDIPINA SANDOZ","""20 MG CONPRESSE"" 28 COMPRESSE INBLISTER AL/PVDC",
"Lercanidipina","28 UNITA' 20 MG - USO ORALE","C08CA13",39823036,"LERCANIDIPINA TECNIGEN","""20 MG CONPRESSE RIVESTITE CON FILM"" 28 COMPRESSE IN BLISTER  PVC-PVDC-AL",
"Lercanidipina","28 UNITA' 20 MG - USO ORALE","C08CA13",39567211,"LERCANIDIPINA ZENTIVA","""20 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE IN BLISTER AL/PVDC",
"Lercanidipina","28 UNITA' 20 MG - USO ORALE","C08CA13",39635065,"LISITENS","""20 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE IN BLISTER AL/PVC/PVDC",
"Lercanidipina","28 UNITA' 20 MG - USO ORALE","C08CA13",33224080,"ZANEDIP","""20 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE",
"Letrozolo","30 UNITA' 2","5 MG - USO ORALE","L02BG04",39124021,"CALANTHA",
"Letrozolo","30 UNITA' 2","5 MG - USO ORALE","L02BG04",33242013,"FEMARA",
"Letrozolo","30 UNITA' 2","5 MG - USO ORALE","L02BG04",40229015,"LETRIX",
"Letrozolo","30 UNITA' 2","5 MG - USO ORALE","L02BG04",40214037,"LETROZOLO ACTAVIS",
"Letrozolo","30 UNITA' 2","5 MG - USO ORALE","L02BG04",41070044,"LETROZOLO AHCL",
"Letrozolo","30 UNITA' 2","5 MG - USO ORALE","L02BG04",40387019,"LETROZOLO BLUEFISH",
"Letrozolo","30 UNITA' 2","5 MG - USO ORALE","L02BG04",40103020,"LETROZOLO CRINOS",
"Letrozolo","30 UNITA' 2","5 MG - USO ORALE","L02BG04",39900016,"LETROZOLO DOC",
"Letrozolo","30 UNITA' 2","5 MG - USO ORALE","L02BG04",40412037,"LETROZOLO FIDIA",
"Letrozolo","30 UNITA' 2","5 MG - USO ORALE","L02BG04",40794048,"LETROZOLO GERMED",
"Letrozolo","30 UNITA' 2","5 MG - USO ORALE","L02BG04",40645069,"LETROZOLO MYLAN GENERICS",
"Letrozolo","30 UNITA' 2","5 MG - USO ORALE","L02BG04",40233013,"LETROZOLO MYLAN PHARMA",
"Letrozolo","30 UNITA' 2","5 MG - USO ORALE","L02BG04",40324042,"LETROZOLO SANDOZ",
"Letrozolo","30 UNITA' 2","5 MG - USO ORALE","L02BG04",42723015,"LETROZOLO TECNIGEN",
"Letrozolo","30 UNITA' 2","5 MG - USO ORALE","L02BG04",40367070,"LETROZOLO TEVA",
"Letrozolo","30 UNITA' 2","5 MG - USO ORALE","L02BG04",40413041,"LETROZOLO ZENTIVA",
"Letrozolo","30 UNITA' 2","5 MG - USO ORALE","L02BG04",40031015,"ZOLTRON",
"Leuprorelina","1 UNITA' 3","75 MG - USO PARENTERALE (RILASCIO PROLUNGATO)","L02AE02",27066024,"ENANTONE",
"Leuprorelina","1 UNITA' 3","75 MG - USO PARENTERALE (RILASCIO PROLUNGATO)","L02AE02",27066125,"ENANTONE",
"Leuprorelina","1 UNITA' 3","75 MG - USO PARENTERALE (RILASCIO PROLUNGATO)","L02AE02",41465016,"POLITRATE",
"Levetiracetam","30 UNITA' 1000 MG - USO ORALE","N03AX14",41122021,"EPITIRAM","""1000 MG COMPRESSE RIVESTITE CON FILM"" 30 COMPRESSE",
"Levetiracetam","30 UNITA' 1000 MG - USO ORALE","N03AX14",40273029,"ITALEPT","""1000 MG COMPRESSE RIVESTITE CON FILM"" 30 COMPRESSE IN BLISTER PVC/AL",
"Levetiracetam","30 UNITA' 1000 MG - USO ORALE","N03AX14",35039229,"KEPPRA","""1000 MG"" 30 COMPRESSE RIVESTITE CON FILM",
"Levetiracetam","30 UNITA' 1000 MG - USO ORALE","N03AX14",41606245,"LEVETIRACETAM ACCORD","""1000 MG - COMPRESSA RIVEST ITA CON FILM - USO ORALE - BLISTER (PVC/ALU)"" 30 COMPRESSE",
"Levetiracetam","30 UNITA' 1000 MG - USO ORALE","N03AX14",41471323,"LEVETIRACETAM ACTAVIS","""1000 MG-COMPRESSA RIVESTITA CON FILM-USO ORALE-BLISTER (ALU/PVC)""-30 COMPRESSE",
"Levetiracetam","30 UNITA' 1000 MG - USO ORALE","N03AX14",40529265,"LEVETIRACETAM ALMUS","""1000 MG COMPRESSE RIVESTITE CON FILM"" 30 COMPRESSE",
"Levetiracetam","30 UNITA' 1000 MG - USO ORALE","N03AX14",40534113,"LEVETIRACETAM ALTER","""1000 MG COMPRESSE RIVESTITE CON FILM"" 30 COMPRESSE",
"Levetiracetam","30 UNITA' 1000 MG - USO ORALE","N03AX14",40846139,"LEVETIRACETAM AUROBINDO","""1000 MG COMPRESSE RIVESTITE CON FILM 30 COMPRESSE IN BLISTER PVC/PE/PVDC-AL",
"Levetiracetam","30 UNITA' 1000 MG - USO ORALE","N03AX14",40427078,"LEVETIRACETAM BLUEFISH","""1000 MG COMPRESSE RIVESTITE CON FILM"" 30 COMPRESSE IN BLISTER PVC/AL",
"Levetiracetam","30 UNITA' 1000 MG - USO ORALE","N03AX14",41986023,"LEVETIRACETAM DOC","""1000 MG COMPRESSE RIVESTITE CON FILM"" 30 COMPRESSE",
"Levetiracetam","30 UNITA' 1000 MG - USO ORALE","N03AX14",41078080,"LEVETIRACETAM DOC GENERICI","""1000 MG COMPRESSE RIVESTITE CON FILM"" 30 COMPRESSE IN BLISTER AL/AL",
"Levetiracetam","30 UNITA' 1000 MG - USO ORALE","N03AX14",40295216,"LEVETIRACETAM EG","""1000 MG COMPRESSE RIVESTITE CON FILM"" 30 COMPRESSE IN BLISTER PVC/AL",
"Levetiracetam","30 UNITA' 1000 MG - USO ORALE","N03AX14",40329171,"LEVETIRACETAM MYLAN GENERICS","""1000 MG COMPRESSE RIVESTITE CON FILM"" 30 COMPRESSE IN BLISTER PVC/AL",
"Levetiracetam","30 UNITA' 1000 MG - USO ORALE","N03AX14",40455040,"LEVETIRACETAM PENSA","""1000MG COMPRESSE RIVESTITE CON FILM"" 30 COMPRESSE IN BLISTER PVC/PVDC/AL",
"Levetiracetam","30 UNITA' 1000 MG - USO ORALE","N03AX14",40440190,"LEVETIRACETAM SANDOZ","""1000 MG COMPRESSE RIVESTITE CON FILM"" 30 COMPRESSE IN BLISTER OPA/AL/PVC-AL",
"Levetiracetam","30 UNITA' 1000 MG - USO ORALE","N03AX14",42137051,"LEVETIRACETAM TECNIGEN","""1000 MG COMPRESSE RIVESTITE CON FILM"" 30 COMPRESSE, IN BLISTER PVC/PE/PVDC/PE/PVC/AL",
"Levetiracetam","30 UNITA' 1000 MG - USO ORALE","N03AX14",41396223,"LEVETIRACETAM TEVA","""1000 MG - COMPRESSA RIVESTITA CON FILM - USO ORALE BLISTER (PVC/PVDC/ALU)"" 30 COMPRESSE",
"Levetiracetam","30 UNITA' 1000 MG - USO ORALE","N03AX14",41147099,"LEVETIRACETAM ZENTIVA","""1000 MG COMPRESSE RIVESTITE CON FILM"" 30 COMPRESSE IN BLISTER PVC/AL",
"Levetiracetam","30 UNITA' 1000 MG - USO ORALE","N03AX14",41466259,"MATEVER","""1000 MG - COMPRESSA RIVESTITA CON FILM"" USO ORALE -BLISTER (PVC/PE/PVDC) 30 COMPRESSE",
"Levetiracetam","300 ML 100 MG/ML - USO ORALE","N03AX14",40273031,"ITALEPT","""100 MG/ML SOLUZIONE ORALE"" 1 FLACONE 300 ML+1SIRINGA ORALE DA 10ML",
"Levetiracetam","300 ML 100 MG/ML - USO ORALE","N03AX14",35039270,"KEPPRA","""100 MG/ML SOLUZIONE ORALE - FLACONE 300 ML"" 1FLACONE + 1 SIRINGA PER SOMMINISTRAZIONE ORALE",
"Levetiracetam","300 ML 100 MG/ML - USO ORALE","N03AX14",41605015,"LEVETIRACETAM ACTAVIS GROUP","""100 MG/ML SOLUZIONE ORALE - USO ORALE - FLACONE (VETRO) - 300 ML"" 1 FLACONE + 1 S
IRINGA DA 10ML",
"Levetiracetam","300 ML 100 MG/ML - USO ORALE","N03AX14",41402013,"LEVETIRACETAM RATIOPHARM","""100 MG/ML SOLUZIONE ORALE - FLACONE (VETRO) 300 ML"" 1FLACONE + 1 SIRINGA PER SOMMINISTRAZIONE ORALE DA 10ML",
"Levetiracetam","300 ML 100 MG/ML - USO ORALE","N03AX14",42137063,"LEVETIRACETAM TECNIGEN","""100 MG/ML SOLUZIONE ORALE"" FLACONE IN VETRO DA 300ML CON CHIUSURA A PROVA DI BAMBINO, SIRINGA GRADU
ATA E ADATTATORE",
"Levetiracetam","60 UNITA' 500 MG - USO ORALE","N03AX14",41122019,"EPITIRAM","""500 MG COMPRESSE RIVESTITE CON FILM"" 60 COMPRESSE",
"Levetiracetam","60 UNITA' 500 MG - USO ORALE","N03AX14",40273017,"ITALEPT","""500 MG COMPRESSE RIVESTITE CON FILM"" 60 COMPRESSE IN BLISTER PVC/AL",
"Levetiracetam","60 UNITA' 500 MG - USO ORALE","N03AX14",35039104,"KEPPRA","""500 MG"" 60 COMPRESSE RIVESTITE CON FILM",
"Levetiracetam","60 UNITA' 500 MG - USO ORALE","N03AX14",41606120,"LEVETIRACETAM ACCORD","""500 MG - COMPRESSA RIVESTITA CON FILM"" - USO ORALE - BLISTER (PVC/ALU)"" 60 COMPRESSE",
"Levetiracetam","60 UNITA' 500 MG - USO ORALE","N03AX14",41471145,"LEVETIRACETAM ACTAVIS","""500 MG-COMPRESSA RIVESTITA CON FILM-USO ORALE-BLISTER (ALU/PVC)""-60 COMPRESSE",
"Levetiracetam","60 UNITA' 500 MG - USO ORALE","N03AX14",40529101,"LEVETIRACETAM ALMUS","""500 MG COMPRESSE RIVESTITE CON FILM"" 60 COMPRESSE IN BLISTER PVC-PVC/PVDC/AL",
"Levetiracetam","60 UNITA' 500 MG - USO ORALE","N03AX14",40534063,"LEVETIRACETAM ALTER","""500 MG COMPRESSE RIVESTITE CON FILM"" 60 COMPRESSE",
"Levetiracetam","60 UNITA' 500 MG - USO ORALE","N03AX14",40846040,"LEVETIRACETAM AUROBINDO","""500 MG COMPRESSE RIVESTITE CON FILM"" 60 COMPRESSE IN BLISTER PVC/PE/PVDC-AL",
"Levetiracetam","60 UNITA' 500 MG - USO ORALE","N03AX14",40427039,"LEVETIRACETAM BLUEFISH","""500 MG COMPRESSE RIVESTITE CON FILM"" 60 COMPRESSE IN BLISTER PVC/AL",
"Levetiracetam","60 UNITA' 500 MG - USO ORALE","N03AX14",41986011,"LEVETIRACETAM DOC","""500 MG COMPRESSE RIVESTITE CON FILM"" 60 COMPRESSE",
"Levetiracetam","60 UNITA' 500 MG - USO ORALE","N03AX14",41078104,"LEVETIRACETAM DOC GENERICI","""500 MG COMPRESSE RIVESTITE CON FILM"" 60 COMPRESSE IN BLISTER AL/AL",
"Levetiracetam","60 UNITA' 500 MG - USO ORALE","N03AX14",40295141,"LEVETIRACETAM EG","""500 MG COMPRESSE RIVESTITE CON FILM"" 60 COMPRESSE IN BLISTER PVC/AL",
"Levetiracetam","60 UNITA' 500 MG - USO ORALE","N03AX14",40329258,"LEVETIRACETAM MYLAN GENERICS","""500 MG  COMPRESSE RIVESTITE CON FILM"" 60 COMPRESSE IN BLISTER PVC/AL",
"Levetiracetam","60 UNITA' 500 MG - USO ORALE","N03AX14",40455014,"LEVETIRACETAM PENSA","""500 MG COMPRESSE RIVESTITE CON FILM"" 60 COMPRESSE IN BLISTER PVC/PVDC/AL",
"Levetiracetam","60 UNITA' 500 MG - USO ORALE","N03AX14",40440137,"LEVETIRACETAM SANDOZ","""500 MG COMPRESSE RIVESTITE CON FILM"" 60 COMPRESSE IN BLISTER OPA/AL/PVC-AL",
"Levetiracetam","60 UNITA' 500 MG - USO ORALE","N03AX14",42137024,"LEVETIRACETAM TECNIGEN","""500 MG COMPRESSE RIVESTITE CON FILM 60 COMPRESSE, IN BLISTER PVC/PE/PVDC/PE/PVC/AL",
"Levetiracetam","60 UNITA' 500 MG - USO ORALE","N03AX14",41396110,"LEVETIRACETAM TEVA","""500 MG - COMPRESSA RIVESTITA CON FILM - USO ORALE BLISTER (PVC/PVDC/ALU) 60 COMPRESSE",
"Levetiracetam","60 UNITA' 500 MG - USO ORALE","N03AX14",41147036,"LEVETIRACETAM ZENTIVA","""500 MG COMPRESSE RIVESTITE CON FILM"" 60 COMPRESSE IN BLISTER PVC/AL",
"Levetiracetam","60 UNITA' 500 MG - USO ORALE","N03AX14",41466119,"MATEVER","""500 MG - COMPRESSA RIVESTITA CON FILM"" USO ORALE -BLISTER (PVC/PE/PVDC) 60 COMPRESSE",
"Levocetirizina","20 UNITA' 5 MG - USO ORALE","R06AE09",39439056,"LEVOCETIRIZINA ACTAVIS","""5 MG COMPRESSE RIVESTITE CON FILM"" 20 COMPRESSE IN BLISTER PVC/PVDC/AL,",
"Levocetirizina","20 UNITA' 5 MG - USO ORALE","R06AE09",39679055,"LEVOCETIRIZINA DOC GENERICI","""5 MG COMPRESSE RIVESTITE CON FILM"" 20 COMPRESSE IN BLISTER PVC/PVDC/AL,",
"Levocetirizina","20 UNITA' 5 MG - USO ORALE","R06AE09",39406057,"LEVOCETIRIZINA EG","""5 MG COMPRESSE RIVESTITE CON FILM"" 20 COMPRESSE IN BLISTER PVC/PVDC/AL,",
"Levocetirizina","20 UNITA' 5 MG - USO ORALE","R06AE09",40809042,"LEVOCETIRIZINA KRKA","""5 MG COMPRESSE RIVESTITE CON FILM 20 COMPRESSE IN BLISTER PVC/PVDC/AL",
"Levocetirizina","20 UNITA' 5 MG - USO ORALE","R06AE09",42726012,"LEVOCETIRIZINA MYLAN","""5 MG COMPRESSE RIVESTITE CON FILM"" 20 COMPRESSE IN BLISTER PVC/PVDC/AL",
"Levocetirizina","20 UNITA' 5 MG - USO ORALE","R06AE09",39438054,"LEVOCETIRIZINA SANDOZ","""5 MG COMPRESSE RIVESTITE CON FILM"" 20 COMPRESSE IN BLISTER PVC/PVDC/AL",
"Levocetirizina","20 UNITA' 5 MG - USO ORALE","R06AE09",39265057,"LEVOCETIRIZINA TEVA","""5 MG COMPRESSE RIVESTITE CON FILM"" 20 COMPRESSE IN BLISTER AL/OPA/AL/PVC",
"Levocetirizina","20 UNITA' 5 MG - USO ORALE","R06AE09",35666080,"XYZAL","""5 MG COMPRESSE RIVESTITE CON FILM"" 20 COMPRESSE",
"Levodopa + Benserazide","50 UNITA' (200+50) MG - USO ORALE","N04BA02",39452038,"LEVODOPA BENSERAZIDE TEVA ITALIA","""200 MG/50MG COMPRESSE"" 50 COMPRESSE IN FLACONE",
"Levodopa + Benserazide","50 UNITA' (200+50) MG - USO ORALE","N04BA02",23142033,"MADOPAR","""200 MG+50MG COMPRESSE DIVISIBILI"" 50 COMPRESSE",
"Levodopa + Carbidopa","30 UNITA' (200+50) MG - USO ORALE","N04BA02",36514053,"LEVODOPA CARBIDOPA HEXAL","""200/50 MG"" 30 COMPRESSE A RILASCIO PROLUNGATOIN BLISTER AL/AL",
"Levodopa + Carbidopa","30 UNITA' (200+50) MG - USO ORALE","N04BA02",23145030,"SINEMET","""200 MG+50 MG COMPRESSE A RILASCIO MODIFICATO"" 30 COMPRESSE",
"Levodopa + Carbidopa","50 UNITA' (100+25) MG - USO ORALE","N04BA02",36514026,"LEVODOPA CARBIDOPA HEXAL","""100/25 MG"" 50 COMPRESSE A RILASCIO PROLUNGATOIN BLISTER AL/AL",
"Levodopa + Carbidopa","50 UNITA' (100+25) MG - USO ORALE","N04BA02",23145042,"SINEMET","""100 MG+25 MG COMPRESSE A RILASCIO MODIFICATO"" 50 COMPRESSE",
"Levodopa + Carbidopa","50 UNITA' (250+25) MG - USO ORALE","N04BA02",33343029,"CARBIDOPA/LEVODOPA TEVA","50 COMPRESSE 25/250 MG BLISTER",
"Levodopa + Carbidopa","50 UNITA' (250+25) MG - USO ORALE","N04BA02",23145016,"SINEMET","""250 MG+25 MG COMPRESSE"" 50 COMPRESSE DIVISIBILI",
"Levofloxacina","5 UNITA' 250 MG - USO ORALE","J01MA12",40480028,"ALVAND","""250 MG COMPRESSE RIVESTITE CON FILM"" 5 COMPRESSE IN BLISTER PVC/PVDC-AL",
"Levofloxacina","5 UNITA' 250 MG - USO ORALE","J01MA12",40194021,"ARANDA","""250 MG COMPRESSE RIVESTITE CON FILM"" 5 COMPRESSE IN BLISTER PVC/AL",
"Levofloxacina","5 UNITA' 250 MG - USO ORALE","J01MA12",40575019,"BATIFLOX","""250 MG COMPRESSE RIVESTITE CON FILM"" 5 COMPRESSE",
"Levofloxacina","5 UNITA' 250 MG - USO ORALE","J01MA12",40046017,"LEVOFLOXACINA ABC","""250 MG COMPRESSE RIVESTITE CON FILM"" 5 COMPRESSE",
"Levofloxacina","5 UNITA' 250 MG - USO ORALE","J01MA12",40373021,"LEVOFLOXACINA ALMUS","""250 MG COMPRESSE RIVESTITE CON FILM"" 5 COMPRESSE IN BLISTER PVC/PE/PVDC/AL",
"Levofloxacina","5 UNITA' 250 MG - USO ORALE","J01MA12",40217034,"LEVOFLOXACINA ANGENERICO","""250 MG COMPRESSE RIVESTITE CON FILM"" 5 COMPRESSE IN BLISTER PVC/TE/PVDC/AL",
"Levofloxacina","5 UNITA' 250 MG - USO ORALE","J01MA12",40941027,"LEVOFLOXACINA AUROBINDO","""250 MG COMPRESSE RIVESTITE CON FILM"" 5 COMPRESSE IN BLISTER PVC/ACLAR-AL",
"Levofloxacina","5 UNITA' 250 MG - USO ORALE","J01MA12",40517031,"LEVOFLOXACINA CHIESI","""250 MG COMPRESSE RIVESTITE CON FILM"" 5 COMPRESSE IN BLISTER PVC/PE/PVDC/AL",
"Levofloxacina","5 UNITA' 250 MG - USO ORALE","J01MA12",40224026,"LEVOFLOXACINA DR REDDY'S","""250 MG COMPRESSE RIVESTITE CON FILM"" 5 COMPRESSE IN BLISTER PVC/PVDC/AL",
"Levofloxacina","5 UNITA' 250 MG - USO ORALE","J01MA12",40303024,"LEVOFLOXACINA EG","""250 MG COMPRESSE RIVESTITE CON FILM"" 5 COMPRESSE IN BLISTER PVC/AL",
"Levofloxacina","5 UNITA' 250 MG - USO ORALE","J01MA12",41523034,"LEVOFLOXACINA GERMED","""250 MG COMPRESSE RIVESTITE CON FILM"" 5 COMPRESSE IN BLISTER PVC/PE/PVDC/AL",
"Levofloxacina","5 UNITA' 250 MG - USO ORALE","J01MA12",39675044,"LEVOFLOXACINA MYLAN GENERICS ITALIA","""250 MG COMPRESSE RIVESTITE CON FILM"" 5 COMPRESSE IN BLISTER PVC/AL",
"Levofloxacina","5 UNITA' 250 MG - USO ORALE","J01MA12",40250033,"LEVOFLOXACINA RANBAXY","""250 MG COMPRESSE RIVESTITE CON FILM"" 5 COMPRESSE IN BLISTER PVC/PE/PVDC/AL",
"Levofloxacina","5 UNITA' 250 MG - USO ORALE","J01MA12",40219038,"LEVOFLOXACINA SANDOZ","""250 MG COMPRESSE RIVESTITE CON FILM"" 5 COMPRESSE IN BLISTER PVC/TE/PVDC/AL",
"Levofloxacina","5 UNITA' 250 MG - USO ORALE","J01MA12",39686047,"LEVOFLOXACINA TEVA","""250 MG COMPRESSE RIVESTITE CON FILM"" 5 COMPRESSE IN BLISTER PVC/PVDC/AL",
"Levofloxacina","5 UNITA' 250 MG - USO ORALE","J01MA12",33940014,"LEVOXACIN","""250 MG COMPRESSE RIVESTITE CON FILM"" 5 COMPRESSE",
"Levofloxacina","5 UNITA' 250 MG - USO ORALE","J01MA12",40362028,"LEVOXIGRAM","""250 MG COMPRESSE RIVESTITE CON FILM"" 5 COMPRESSE IN BLISTER PVC/PE/PVDC/AL",
"Levofloxacina","5 UNITA' 250 MG - USO ORALE","J01MA12",33633013,"PRIXAR","""250 MG COMPRESSE RIVESTITE CON FILM"" 5 COMPRESSE",
"Levofloxacina","5 UNITA' 250 MG - USO ORALE","J01MA12",40047019,"SUMMAFLOX","""250 MG COMPRESSE RIVESTITE CON FILM"" 5 COMPRESSE",
"Levofloxacina","5 UNITA' 250 MG - USO ORALE","J01MA12",33634015,"TAVANIC","""250 MG COMPRESSE RIVESTITE CON FILM"" 5 COMPRESSE",
"Levofloxacina","5 UNITA' 500 MG - USO ORALE","J01MA12",40132021,"AGILEV","""500 MG COMPRESSE RIVESTITE CON FILM"" 5 COMPRESSE",
"Levofloxacina","5 UNITA' 500 MG - USO ORALE","J01MA12",40032017,"ALLGRAM","""500 MG COMPRESSE RIVESTITE CON FILM"" 5 COMPRESSE DIVISIBILI",
"Levofloxacina","5 UNITA' 500 MG - USO ORALE","J01MA12",40480055,"ALVAND","""500 MG COMPRESSE RIVESTITE CON FILM"" 5 COMPRESSE IN BLISTER PVC/PVDC-AL",
"Levofloxacina","5 UNITA' 500 MG - USO ORALE","J01MA12",40194096,"ARANDA","""500 MG COMPRESSE RIVESTITE CON FILM"" 5 COMPRESSE IN BLISTER PVC/AL",
"Levofloxacina","5 UNITA' 500 MG - USO ORALE","J01MA12",40575021,"BATIFLOX","""500 MG COMPRESSE RIVESTITE CON FILM"" 5 COMPRESSE",
"Levofloxacina","5 UNITA' 500 MG - USO ORALE","J01MA12",40040026,"EPIFLOXIN","""500 MG COMPRESSE RIVESTITE CON FILM"" 5 COMPRESSE",
"Levofloxacina","5 UNITA' 500 MG - USO ORALE","J01MA12",40361053,"FAROS","""500 MG COMPRESSE RIVESTITE CON FILM"" 5 COMPRESSE IN BLISTER PVC/PE/PVDC/AL",
